Report Number,Offense Parent Group,Offense,Offense Code,MCPP,Longitude,Latitude
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,UNIVERSITY,-122.3200979,47.67041659
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,UNIVERSITY,-122.3200979,47.67041659
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,UNIVERSITY,-122.3200979,47.67041659
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,MOUNT BAKER,-122.2910103,47.57075994
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,BALLARD SOUTH,-122.3844095,47.66619047
2022,ASSAULT OFFENSES,Aggravated Assault,13A,PIONEER SQUARE,-122.3359102,47.60031869
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,PIONEER SQUARE,-122.3295065,47.60137164
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,CAPITOL HILL,-122.3266011,47.62470227
2022,LARCENY-THEFT,Shoplifting,23C,DOWNTOWN COMMERCIAL,-122.3350179,47.61090902
2022,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,DOWNTOWN COMMERCIAL,-122.3408737,47.60640699
2022,ASSAULT OFFENSES,Simple Assault,13B,MAGNOLIA,-122.4051552,47.64017497
2022,ANIMAL CRUELTY,Animal Cruelty,720,BELLTOWN,-122.3500738,47.61430799
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,NORTHGATE,-122.3380904,47.7123018
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,LAKEWOOD/SEWARD PARK,-122.258073,47.55061696
2022,LARCENY-THEFT,All Other Larceny,23H,BITTERLAKE,-122.3501236,47.70744305
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,EASTLAKE - WEST,-122.3246808,47.63750684
2022,LARCENY-THEFT,All Other Larceny,23H,DOWNTOWN COMMERCIAL,-122.3353208,47.60872452
2022,ROBBERY,Robbery,120,BALLARD SOUTH,-122.3831062,47.66508479
2022,LARCENY-THEFT,All Other Larceny,23H,LAKECITY,-122.2908185,47.70657854
2022,LARCENY-THEFT,All Other Larceny,23H,ROOSEVELT/RAVENNA,-122.328303,47.68414309
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,MILLER PARK,-122.3114204,47.6190967
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,BELLTOWN,-122.3463082,47.61442097
2022,LARCENY-THEFT,Theft From Building,23D,SLU/CASCADE,-122.3350861,47.61600093
2022,FRAUD OFFENSES,Identity Theft,26F,UNIVERSITY,-122.3187301,47.67076278
2022,LARCENY-THEFT,All Other Larceny,23H,GREENWOOD,-122.3460303,47.70433103
2022,LARCENY-THEFT,Theft From Building,23D,WALLINGFORD,-122.330759,47.66137207
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,WALLINGFORD,-122.3406671,47.66102913
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,BALLARD SOUTH,-122.3640143,47.67015757
2022,LARCENY-THEFT,Shoplifting,23C,QUEEN ANNE,-122.3554004,47.62501526
2022,LARCENY-THEFT,Theft From Building,23D,QUEEN ANNE,-122.3554004,47.62501526
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,FIRST HILL,-122.3279505,47.60569676
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,FIRST HILL,-122.3279505,47.60569676
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,UNIVERSITY,-122.3152507,47.66401157
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,ALKI,-122.4075783,47.56537088
2022,ASSAULT OFFENSES,Intimidation,13C,DOWNTOWN COMMERCIAL,-122.3389037,47.60928514
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,JUDKINS PARK/NORTH BEACON HILL,-122.3063634,47.5970607
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,ALKI,-122.4100347,47.57773303
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,UNIVERSITY,-122.3195608,47.66222203
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,DOWNTOWN COMMERCIAL,-122.3346078,47.60291195
2022,LARCENY-THEFT,Theft From Building,23D,BITTERLAKE,-122.3447064,47.70579857
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,LAKEWOOD/SEWARD PARK,-122.258073,47.55061696
2022,LARCENY-THEFT,Shoplifting,23C,FIRST HILL,-122.3167806,47.60588517
2022,LARCENY-THEFT,Shoplifting,23C,ALASKA JUNCTION,-122.3867704,47.56746401
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,DOWNTOWN COMMERCIAL,-122.3340104,47.61064592
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,DOWNTOWN COMMERCIAL,-122.3340104,47.61064592
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,BRIGHTON/DUNLAP,-122.2800603,47.53705079
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,DOWNTOWN COMMERCIAL,-122.3389037,47.60928514
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,BRIGHTON/DUNLAP,-122.2800603,47.53705079
2022,FRAUD OFFENSES,Identity Theft,26F,NORTH DELRIDGE,-122.3561006,47.54099775
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,BRIGHTON/DUNLAP,-122.2800603,47.53705079
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,CENTRAL AREA/SQUIRE PARK,-122.3102488,47.60622905
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,ROOSEVELT/RAVENNA,-122.3175055,47.68401652
2022,LARCENY-THEFT,All Other Larceny,23H,MONTLAKE/PORTAGE BAY,-122.3201967,47.65038289
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,RAINIER BEACH,-122.2700225,47.51700127
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,ROOSEVELT/RAVENNA,-122.3009065,47.66212501
2022,LARCENY-THEFT,Theft From Coin-Operated Machine or Device,23E,DOWNTOWN COMMERCIAL,-122.3408737,47.60640699
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SLU/CASCADE,-122.347606,47.62032368
2022,FRAUD OFFENSES,Identity Theft,26F,MOUNT BAKER,-122.3038652,47.58806171
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,DOWNTOWN COMMERCIAL,-122.3346078,47.60291195
2022,LARCENY-THEFT,All Other Larceny,23H,DOWNTOWN COMMERCIAL,-122.3338081,47.61210339
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,DOWNTOWN COMMERCIAL,-122.3415802,47.60885551
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,UNIVERSITY,-122.3152507,47.66401157
2022,ASSAULT OFFENSES,Simple Assault,13B,SOUTH PARK,-122.3189901,47.52305434
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,NORTHGATE,-122.3234077,47.71313906
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,QUEEN ANNE,-122.3530971,47.61859302
2022,ROBBERY,Robbery,120,SOUTH PARK,-122.3390042,47.53604206
2022,ASSAULT OFFENSES,Simple Assault,13B,QUEEN ANNE,-122.356906,47.64051473
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,COLUMBIA CITY,-122.2833007,47.56073618
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,COLUMBIA CITY,-122.2833007,47.56073618
2022,ASSAULT OFFENSES,Intimidation,13C,PIONEER SQUARE,-122.3295065,47.60137164
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,NORTHGATE,-122.3206032,47.71039668
2022,ASSAULT OFFENSES,Aggravated Assault,13A,NORTHGATE,-122.3206032,47.71039668
2022,ASSAULT OFFENSES,Simple Assault,13B,CENTRAL AREA/SQUIRE PARK,-122.3004956,47.62057167
2022,ASSAULT OFFENSES,Intimidation,13C,CENTRAL AREA/SQUIRE PARK,-122.3024334,47.6021576
2022,ASSAULT OFFENSES,Simple Assault,13B,BRIGHTON/DUNLAP,-122.2800603,47.53705079
2022,PORNOGRAPHY/OBSCENE MATERIAL,Pornography/Obscene Material,370,GREENWOOD,-122.3553003,47.68802767
2022,ASSAULT OFFENSES,Intimidation,13C,NORTHGATE,-122.3206032,47.71039668
2022,ASSAULT OFFENSES,Simple Assault,13B,GREENWOOD,-122.3460303,47.70433103
2022,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,COMMERCIAL DUWAMISH,-122.3600103,47.57209541
2022,LARCENY-THEFT,Shoplifting,23C,DOWNTOWN COMMERCIAL,-122.3350179,47.61090902
2022,LARCENY-THEFT,All Other Larceny,23H,NORTH BEACON HILL,-122.3105447,47.58921093
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,QUEEN ANNE,-122.3473024,47.64503039
2022,LARCENY-THEFT,All Other Larceny,23H,SLU/CASCADE,-122.3320674,47.61655803
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,QUEEN ANNE,-122.3742402,47.65034488
2022,ASSAULT OFFENSES,Simple Assault,13B,PIONEER SQUARE,-122.3359102,47.60031869
2022,ASSAULT OFFENSES,Simple Assault,13B,CAPITOL HILL,-122.3230671,47.62256802
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,WALLINGFORD,-122.330759,47.66137207
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,WALLINGFORD,-122.330759,47.66137207
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,MID BEACON HILL,-122.3110785,47.5540902
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,MID BEACON HILL,-122.3110785,47.5540902
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,HIGHLAND PARK,-122.3550492,47.53097229
2022,LARCENY-THEFT,Theft From Building,23D,FIRST HILL,-122.3181064,47.6047784
2022,LARCENY-THEFT,Theft From Building,23D,UNIVERSITY,-122.3195608,47.66222203
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,NORTHGATE,-122.3234077,47.71313906
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,NORTHGATE,-122.3234077,47.71313906
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,UNIVERSITY,-122.3152507,47.66401157
2022,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,DOWNTOWN COMMERCIAL,-122.3368905,47.61044025
2022,LARCENY-THEFT,All Other Larceny,23H,DOWNTOWN COMMERCIAL,-122.3330404,47.60455383
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,CENTRAL AREA/SQUIRE PARK,-122.308312,47.60351519
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,JUDKINS PARK/NORTH BEACON HILL,-122.3105101,47.59249308
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,ROOSEVELT/RAVENNA,-122.3098792,47.68032604
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,BALLARD NORTH,-122.370401,47.68969018
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,SANDPOINT,-122.2608635,47.6790691
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,DOWNTOWN COMMERCIAL,-122.3346078,47.60291195
2022,LARCENY-THEFT,Theft From Building,23D,SLU/CASCADE,-122.3410815,47.62029929
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,ROOSEVELT/RAVENNA,-122.3073917,47.69030727
2022,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,SLU/CASCADE,-122.347606,47.62032368
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,BELLTOWN,-122.3520282,47.61663608
2022,LARCENY-THEFT,All Other Larceny,23H,WALLINGFORD,-122.329071,47.6638011
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SLU/CASCADE,-122.3410815,47.62029929
2022,LARCENY-THEFT,All Other Larceny,23H,UNIVERSITY,-122.3208502,47.65670623
2022,LARCENY-THEFT,Shoplifting,23C,FIRST HILL,-122.3167806,47.60588517
2022,FRAUD OFFENSES,Identity Theft,26F,MADRONA/LESCHI,-122.3022358,47.6010021
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SLU/CASCADE,-122.3317002,47.62024125
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,UNIVERSITY,-122.3031465,47.66352305
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,SODO,-122.3342033,47.57498058
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,FREMONT,-122.3505458,47.6506252
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,QUEEN ANNE,-122.3560566,47.62458061
2022,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,DOWNTOWN COMMERCIAL,-122.3338081,47.61210339
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,EASTLAKE - WEST,-122.3258809,47.6450585
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,MILLER PARK,-122.3100678,47.62008407
2022,LARCENY-THEFT,All Other Larceny,23H,QUEEN ANNE,-122.350854,47.62208691
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,CLAREMONT/RAINIER VISTA,-122.2919705,47.57039063
2022,LARCENY-THEFT,Shoplifting,23C,DOWNTOWN COMMERCIAL,-122.3350179,47.61090902
2022,LARCENY-THEFT,Shoplifting,23C,DOWNTOWN COMMERCIAL,-122.3350179,47.61090902
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,BITTERLAKE,-122.3607775,47.70602721
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,DOWNTOWN COMMERCIAL,-122.3406699,47.60786035
2022,FRAUD OFFENSES,Credit Card/Automated Teller Machine Fraud,26B,RAINIER VIEW,-122.2700634,47.51020771
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,FIRST HILL,-122.3161059,47.61156008
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,DOWNTOWN COMMERCIAL,-122.3346078,47.60291195
2022,FRAUD OFFENSES,Credit Card/Automated Teller Machine Fraud,26B,UNIVERSITY,-122.3178106,47.65720176
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,NORTH BEACON HILL,-122.3172804,47.59076389
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,LAKEWOOD/SEWARD PARK,-122.258073,47.55061696
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,DOWNTOWN COMMERCIAL,-122.3331039,47.60797946
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,CENTRAL AREA/SQUIRE PARK,-122.30277,47.60800896
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,DOWNTOWN COMMERCIAL,-122.3346078,47.60291195
2022,ASSAULT OFFENSES,Simple Assault,13B,PIONEER SQUARE,-122.3303027,47.60046402
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,PIONEER SQUARE,-122.3303027,47.60046402
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,BALLARD NORTH,-122.3709212,47.69063443
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,SLU/CASCADE,-122.3465069,47.61804943
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,UNIVERSITY,-122.3195608,47.66222203
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,SLU/CASCADE,-122.3304204,47.62024434
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,DOWNTOWN COMMERCIAL,-122.3346078,47.60291195
2022,LARCENY-THEFT,All Other Larceny,23H,DOWNTOWN COMMERCIAL,-122.3389803,47.60601377
2022,LARCENY-THEFT,Theft From Building,23D,UNIVERSITY,-122.3195608,47.66222203
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,GREENWOOD,-122.3620585,47.70058405
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,SLU/CASCADE,-122.3410815,47.62029929
2022,ASSAULT OFFENSES,Intimidation,13C,SLU/CASCADE,-122.348506,47.61807131
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,HILLMAN CITY,-122.2857208,47.55048365
2022,LARCENY-THEFT,Shoplifting,23C,DOWNTOWN COMMERCIAL,-122.3350179,47.61090902
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,NORTHGATE,-122.3260141,47.7108808
2022,FRAUD OFFENSES,False Pretenses/Swindle/Confidence Game,26A,MADRONA/LESCHI,-122.3022358,47.6010021
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,CENTRAL AREA/SQUIRE PARK,-122.3050416,47.60309155
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,DOWNTOWN COMMERCIAL,-122.3346078,47.60291195
2022,ASSAULT OFFENSES,Simple Assault,13B,QUEEN ANNE,-122.3580486,47.62036281
2022,LARCENY-THEFT,All Other Larceny,23H,DOWNTOWN COMMERCIAL,-122.3314085,47.60276918
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,MAGNOLIA,-122.3904007,47.65245059
2022,LARCENY-THEFT,Shoplifting,23C,SLU/CASCADE,-122.3384408,47.62388076
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,MILLER PARK,-122.3046778,47.62380507
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,CENTRAL AREA/SQUIRE PARK,-122.3037847,47.60652006
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,BITTERLAKE,-122.3450853,47.73306345
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,CENTRAL AREA/SQUIRE PARK,-122.307629,47.60709271
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SLU/CASCADE,-122.3304204,47.62024434
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,FREMONT,-122.3500102,47.66467101
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,CHINATOWN/INTERNATIONAL DISTRICT,-122.3201595,47.60169935
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,UNIVERSITY,-122.3195608,47.66222203
2022,LARCENY-THEFT,All Other Larceny,23H,MOUNT BAKER,-122.2910103,47.57075994
2022,FRAUD OFFENSES,False Pretenses/Swindle/Confidence Game,26A,FIRST HILL,-122.3307088,47.61058714
2022,LARCENY-THEFT,All Other Larceny,23H,SANDPOINT,-122.2617905,47.67530289
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,DOWNTOWN COMMERCIAL,-122.3346078,47.60291195
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,UNIVERSITY,-122.3152045,47.66750409
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,UNIVERSITY,-122.3152045,47.66750409
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,UNIVERSITY,-122.3152045,47.66750409
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,MONTLAKE/PORTAGE BAY,-122.3217105,47.65101561
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,MONTLAKE/PORTAGE BAY,-122.3213503,47.64044825
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SODO,-122.3235043,47.58085021
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,JUDKINS PARK/NORTH BEACON HILL,-122.307008,47.59999802
2022,ASSAULT OFFENSES,Simple Assault,13B,SLU/CASCADE,-122.3377908,47.61505761
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,GREENWOOD,-122.3460216,47.70360675
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,CENTRAL AREA/SQUIRE PARK,-122.3025748,47.61802062
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SODO,-122.3342033,47.57498058
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,ROOSEVELT/RAVENNA,-122.3187013,47.67584077
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,NORTHGATE,-122.3450601,47.73076527
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SLU/CASCADE,-122.3350608,47.62201555
2022,ASSAULT OFFENSES,Aggravated Assault,13A,BITTERLAKE,-122.3501236,47.70744305
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,PIONEER SQUARE,-122.3303027,47.60046402
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,PIONEER SQUARE,-122.3303027,47.60046402
2022,LARCENY-THEFT,Shoplifting,23C,CAPITOL HILL,-122.324008,47.61907481
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,UNIVERSITY,-122.3031465,47.66352305
2022,LARCENY-THEFT,Theft From Building,23D,GREENWOOD,-122.3554078,47.70082114
2022,LARCENY-THEFT,Shoplifting,23C,DOWNTOWN COMMERCIAL,-122.3350179,47.61090902
2022,FRAUD OFFENSES,False Pretenses/Swindle/Confidence Game,26A,NORTHGATE,-122.3192068,47.7085692
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SODO,-122.329058,47.5850737
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,ROOSEVELT/RAVENNA,-122.3445051,47.68730382
2022,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,DOWNTOWN COMMERCIAL,-122.3408737,47.60640699
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,FREMONT,-122.3505254,47.64970651
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,NORTHGATE,-122.3204942,47.70539294
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,DOWNTOWN COMMERCIAL,-122.3330067,47.60703381
2022,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,FIRST HILL,-122.3240927,47.60287059
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,WALLINGFORD,-122.3399103,47.66429092
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,WALLINGFORD,-122.3399103,47.66429092
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,QUEEN ANNE,-122.3580072,47.62590598
2022,ASSAULT OFFENSES,Intimidation,13C,CENTRAL AREA/SQUIRE PARK,-122.3027644,47.60563158
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,GEORGETOWN,-122.3143002,47.54770755
2022,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,FIRST HILL,-122.3240927,47.60287059
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,SANDPOINT,-122.2906997,47.68977089
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,SANDPOINT,-122.2906997,47.68977089
2022,ROBBERY,Robbery,120,FIRST HILL,-122.3200827,47.60621059
2022,LARCENY-THEFT,All Other Larceny,23H,CAPITOL HILL,-122.3208823,47.6204918
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,DOWNTOWN COMMERCIAL,-122.3310822,47.60241242
2022,LARCENY-THEFT,Theft From Building,23D,HIGHLAND PARK,-122.3390042,47.53604206
2022,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,QUEEN ANNE,-122.3730748,47.63595409
2022,LARCENY-THEFT,All Other Larceny,23H,SLU/CASCADE,-122.3410815,47.62029929
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,CAPITOL HILL,-122.3230671,47.62256802
2022,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,DOWNTOWN COMMERCIAL,-122.3338081,47.61210339
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,MORGAN,-122.3870647,47.55120559
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,NORTH BEACON HILL,-122.3029281,47.58410022
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,HIGHLAND PARK,-122.3506271,47.52192017
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SLU/CASCADE,-122.347606,47.62032368
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,SLU/CASCADE,-122.347606,47.62032368
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,SLU/CASCADE,-122.347606,47.62032368
2022,ASSAULT OFFENSES,Simple Assault,13B,PIONEER SQUARE,-122.3341801,47.60130277
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,MILLER PARK,-122.3054249,47.61850001
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,MILLER PARK,-122.3054249,47.61850001
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,FREMONT,-122.3586109,47.6570113
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,MOUNT BAKER,-122.2908713,47.58306419
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,MOUNT BAKER,-122.2908713,47.58306419
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,DOWNTOWN COMMERCIAL,-122.3378706,47.60647838
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,MAGNOLIA,-122.3914047,47.65343705
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,QUEEN ANNE,-122.356706,47.62501856
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,ROOSEVELT/RAVENNA,-122.3006329,47.67106879
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,CENTRAL AREA/SQUIRE PARK,-122.3088315,47.61850958
2022,ASSAULT OFFENSES,Intimidation,13C,COLUMBIA CITY,-122.2841012,47.55645048
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,DOWNTOWN COMMERCIAL,-122.3338081,47.61210339
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,CENTRAL AREA/SQUIRE PARK,-122.3088712,47.61094813
